StationID	Station	VisitDate	Time	Test	Symbol	Stratum	Result	Depth	Lab	FieldID
46	Isle LaMotte (off Rouses Pt)	06/24/1992	1215	Secchi Depth			6			9228067
46	Isle LaMotte (off Rouses Pt)	06/24/1992	1215	Sodium		U	6.6	2	NY	9228067
46	Isle LaMotte (off Rouses Pt)	06/24/1992	1215	Total Ammonia		U	0.015	2	NY	9228067
46	Isle LaMotte (off Rouses Pt)	06/24/1992	1215	Total Kjeldahl Nitrogen		U	0.24	2	NY	9228067
46	Isle LaMotte (off Rouses Pt)	06/24/1992	1215	Total Nitrate-Nitrite		U	0.48	2	NY	9228067
46	Isle LaMotte (off Rouses Pt)	06/24/1992	1215	Total Nitrogen		U	0.41	2	VT	9228067
46	Isle LaMotte (off Rouses Pt)	06/24/1992	1215	Total Organic Carbon		U	2.8	2	NY	9228067
46	Isle LaMotte (off Rouses Pt)	06/24/1992	1215	Total Phosphorus		U	13	2	VT	9228067
46	Isle LaMotte (off Rouses Pt)	06/24/1992	1215	Total Suspended Solids		U	0.58	2	VT	9228067
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Alkalinity		U	48.7	2	VT	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Chloride		U	10.9	2	VT	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Chlorophyll-a			3.91	6	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Dissolved Inorganic Carbon		U	11	2	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Dissolved Organic Carbon		U	2.2	2	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Dissolved Phosphorus		U	7	2	VT	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Dissolved Silica		U	0.17	2	VT	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Iron		U	22	2	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Lead	<	U	10	2	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Magnesium		U	3.4	2	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Ortho-Phosphorus	<	U	2	2	VT	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Potassium		U	1.4	2	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Secchi Depth			5.7			9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Sodium		U	7.1	2	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Total Ammonia		U	0.008	2	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Total Kjeldahl Nitrogen		U	0.13	2	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Total Nitrate-Nitrite		U	0.27	2	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Total Nitrogen		U	0.42	2	VT	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Total Organic Carbon		U	2.3	2	NY	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Total Phosphorus		U	10	2	VT	9228077
46	Isle LaMotte (off Rouses Pt)	07/08/92	1420	Total Suspended Solids		U	0.19	2	VT	9228077
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Alkalinity		U	47.9	2	VT	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Chloride		U	11	2	VT	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Chlorophyll-a			2.92	6	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Dissolved Inorganic Carbon		U	8	2	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Dissolved Organic Carbon		U	3.7	2	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Dissolved Phosphorus		U	7	2	VT	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Dissolved Silica		U	0.41	2	VT	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Iron		U	26	2	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Lead	<	U	10	2	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Magnesium		U	3.7	2	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Ortho-Phosphorus		U	2	2	VT	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Potassium		U	1.3	2	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Secchi Depth			5.7			9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Sodium		U	7.3	2	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Total Ammonia		U	0.01	2	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Total Kjeldahl Nitrogen		U	0.19	2	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Total Nitrate-Nitrite		U	0.03	2	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Total Nitrogen		U	0.41	2	VT	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Total Organic Carbon		U	3.3	2	NY	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Total Phosphorus		U	11	2	VT	9228091
46	Isle LaMotte (off Rouses Pt)	07/21/1992	1100	Total Suspended Solids		U	0.2	2	VT	9228091
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Alkalinity		U	49.1	2	VT	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Chloride		U	10.9	2	VT	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Chlorophyll-a			4.03	6	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Dissolved Inorganic Carbon		U	11	2	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Dissolved Organic Carbon		U	3.6	2	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Dissolved Phosphorus		U	8	2	VT	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Dissolved Silica		U	0.67	2	VT	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Iron		U	24	2	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Lead	<	U	10	2	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Magnesium		U	3.7	2	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Ortho-Phosphorus		U	4	2	VT	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Potassium		U	1.2	2	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Secchi Depth			4.6			9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Sodium		U	7.5	2	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Total Ammonia		U	0.014	2	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Total Kjeldahl Nitrogen		U	0.24	2	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Total Nitrate-Nitrite		U	0.06	2	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Total Nitrogen		U	0.37	2	VT	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Total Organic Carbon		U	3	2	NY	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Total Phosphorus		U	16	2	VT	9228118
46	Isle LaMotte (off Rouses Pt)	08/04/92	1215	Total Suspended Solids		U	0.29	2	VT	9228118
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Alkalinity		U	49.1	2	VT	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Chloride		U	11.2	2	VT	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Chlorophyll-a			7.32	6	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Dissolved Inorganic Carbon		U	12	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Dissolved Organic Carbon		U	3.2	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Dissolved Phosphorus		U	13	2	VT	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Dissolved Silica		U	1.1	2	VT	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Iron		U	51	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Lead	<	U	10	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Magnesium		U	3.8	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Ortho-Phosphorus	<	U	1	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Ortho-Phosphorus		U	6	2	VT	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Potassium		U	1.1	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Secchi Depth			3.6			9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Sodium		U	7.6	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Total Ammonia		U	0.009	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Total Kjeldahl Nitrogen		U	0.17	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Total Nitrate-Nitrite		U	0.03	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Total Nitrogen		U	0.37	2	VT	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Total Organic Carbon		U	5.5	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Total Phosphorus		U	20	2	NY	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Total Phosphorus		U	24	2	VT	9228148
46	Isle LaMotte (off Rouses Pt)	08/19/1992	1130	Total Suspended Solids		U	0.29	2	VT	9228148
