StationID	Station	VisitDate	Time	Test	Symbol	Stratum	Result	Depth	Lab	FieldID
21	Burlington Bay	05/20/1992	1610	Temperature			9.1	1		9228037
21	Burlington Bay	05/20/1992	1610	Total Kjeldahl Nitrogen		U	0.19	2	NY	9228037
21	Burlington Bay	05/20/1992	1610	Total Nitrate-Nitrite		U	0.19	2	NY	9228037
21	Burlington Bay	05/20/1992	1610	Total Nitrogen		U	0.56	2	VT	9228037
21	Burlington Bay	05/20/1992	1610	Total Organic Carbon		U	5.4	2	NY	9228037
21	Burlington Bay	05/20/1992	1610	Total Phosphorus		U	25	2	VT	9228037
21	Burlington Bay	05/20/1992	1610	Total Suspended Solids		U	1.55	2	VT	9228037
21	Burlington Bay	06/09/92	1430	Alkalinity		U	51.9	2	VT	9228058
21	Burlington Bay	06/09/92	1430	Chloride		U	11.4	2	VT	9228058
21	Burlington Bay	06/09/92	1430	Chlorophyll-a			6.57	6.6	NY	9228058
21	Burlington Bay	06/09/92	1430	Dissolved Inorganic Carbon		U	12	2	NY	9228058
21	Burlington Bay	06/09/92	1430	Dissolved Organic Carbon		U	4	2	NY	9228058
21	Burlington Bay	06/09/92	1430	Dissolved Phosphorus		U	8	2	VT	9228058
21	Burlington Bay	06/09/92	1430	Dissolved Silica	<	U	0.1	2	VT	9228058
21	Burlington Bay	06/09/92	1430	Iron		U	21	2	NY	9228058
21	Burlington Bay	06/09/92	1430	Lead	<	U	10	2	NY	9228058
21	Burlington Bay	06/09/92	1430	Magnesium		U	3.7	2	NY	9228058
21	Burlington Bay	06/09/92	1430	Ortho-Phosphorus		U	8	2	VT	9228058
21	Burlington Bay	06/09/92	1430	pH		U	8.6	2	VT	9228058
21	Burlington Bay	06/09/92	1430	Potassium		U	1.5	2	NY	9228058
21	Burlington Bay	06/09/92	1430	Secchi Depth			3.3			9228058
21	Burlington Bay	06/09/92	1430	Sodium		U	6.9	2	NY	9228058
21	Burlington Bay	06/09/92	1430	Temperature			13.6	1		9228058
21	Burlington Bay	06/09/92	1430	Total Ammonia	<	U	0.005	2	NY	9228058
21	Burlington Bay	06/09/92	1430	Total Kjeldahl Nitrogen		U	0.16	2	NY	9228058
21	Burlington Bay	06/09/92	1430	Total Nitrate-Nitrite		U	0.15	2	NY	9228058
21	Burlington Bay	06/09/92	1430	Total Nitrogen		U	0.48	2	VT	9228058
21	Burlington Bay	06/09/92	1430	Total Organic Carbon		U	3.8	2	NY	9228058
21	Burlington Bay	06/09/92	1430	Total Phosphorus		U	18	2	VT	9228058
21	Burlington Bay	06/09/92	1430	Total Suspended Solids		U	0.95	2	VT	9228058
21	Burlington Bay	06/23/1992	1345	Alkalinity		U	52.4	2	VT	9228061
21	Burlington Bay	06/23/1992	1345	Chloride		U	11.1	2	VT	9228061
21	Burlington Bay	06/23/1992	1345	Chlorophyll-a			3.55	10	NY	9228061
21	Burlington Bay	06/23/1992	1345	Dissolved Inorganic Carbon		U	12	2	NY	9228061
21	Burlington Bay	06/23/1992	1345	Dissolved Organic Carbon		U	3.8	2	NY	9228061
21	Burlington Bay	06/23/1992	1345	Dissolved Phosphorus		U	7	2	VT	9228061
21	Burlington Bay	06/23/1992	1345	Dissolved Silica	<	U	0.1	2	VT	9228061
21	Burlington Bay	06/23/1992	1345	Iron		U	31	2	NY	9228061
21	Burlington Bay	06/23/1992	1345	Lead		U	17	2	NY	9228061
21	Burlington Bay	06/23/1992	1345	Magnesium		U	3.9	2	NY	9228061
21	Burlington Bay	06/23/1992	1345	Ortho-Phosphorus		U	2	2	VT	9228061
21	Burlington Bay	06/23/1992	1345	Potassium		U	1.5	2	NY	9228061
21	Burlington Bay	06/23/1992	1345	Secchi Depth			5			9228061
21	Burlington Bay	06/23/1992	1345	Sodium		U	7	2	NY	9228061
21	Burlington Bay	06/23/1992	1345	Total Ammonia		U	0.008	2	NY	9228061
21	Burlington Bay	06/23/1992	1345	Total Kjeldahl Nitrogen		U	0.14	2	NY	9228061
21	Burlington Bay	06/23/1992	1345	Total Nitrate-Nitrite		U	0.43	2	NY	9228061
21	Burlington Bay	06/23/1992	1345	Total Nitrogen		U	0.46	2	VT	9228061
21	Burlington Bay	06/23/1992	1345	Total Organic Carbon		U	6	2	NY	9228061
21	Burlington Bay	06/23/1992	1345	Total Phosphorus		U	13	2	VT	9228061
21	Burlington Bay	06/23/1992	1345	Total Suspended Solids		U	0.81	2	VT	9228061
21	Burlington Bay	07/09/92	1045	Alkalinity		U	51.5	2	VT	9228078
21	Burlington Bay	07/09/92	1045	Chloride		U	11.4	2	VT	9228078
21	Burlington Bay	07/09/92	1045	Chlorophyll-a			5.58	11	NY	9228078
21	Burlington Bay	07/09/92	1045	Dissolved Inorganic Carbon		U	12	2	NY	9228078
21	Burlington Bay	07/09/92	1045	Dissolved Organic Carbon		U	2.2	2	NY	9228078
21	Burlington Bay	07/09/92	1045	Dissolved Phosphorus		U	6	2	VT	9228078
21	Burlington Bay	07/09/92	1045	Dissolved Silica	<	U	0.1	2	VT	9228078
21	Burlington Bay	07/09/92	1045	Iron		U	41	2	NY	9228078
21	Burlington Bay	07/09/92	1045	Lead	<	U	10	2	NY	9228078
21	Burlington Bay	07/09/92	1045	Magnesium		U	3.6	2	NY	9228078
21	Burlington Bay	07/09/92	1045	Ortho-Phosphorus	<	U	2	2	VT	9228078
21	Burlington Bay	07/09/92	1045	Potassium		U	1.5	2	NY	9228078
21	Burlington Bay	07/09/92	1045	Secchi Depth			5.5			9228078
21	Burlington Bay	07/09/92	1045	Sodium		U	7.4	2	NY	9228078
21	Burlington Bay	07/09/92	1045	Total Ammonia		U	0.017	2	NY	9228078
21	Burlington Bay	07/09/92	1045	Total Kjeldahl Nitrogen		U	0.11	2	NY	9228078
21	Burlington Bay	07/09/92	1045	Total Nitrate-Nitrite		U	0.13	2	NY	9228078
21	Burlington Bay	07/09/92	1045	Total Nitrogen		U	0.48	2	VT	9228078
21	Burlington Bay	07/09/92	1045	Total Organic Carbon		U	2.2	2	NY	9228078
21	Burlington Bay	07/09/92	1045	Total Phosphorus		U	10	2	VT	9228078
21	Burlington Bay	07/09/92	1045	Total Suspended Solids		U	0.49	2	VT	9228078
21	Burlington Bay	07/22/1992	1030	Alkalinity		U	49.7	2	VT	9228098
21	Burlington Bay	07/22/1992	1030	Chloride		U	11.5	2	VT	9228098
21	Burlington Bay	07/22/1992	1030	Chlorophyll-a			3.97	11.2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Dissolved Inorganic Carbon		U	12	2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Dissolved Organic Carbon		U	5	2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Dissolved Phosphorus		U	6	2	VT	9228098
21	Burlington Bay	07/22/1992	1030	Dissolved Silica	<	U	0.1	2	VT	9228098
21	Burlington Bay	07/22/1992	1030	Iron		U	13	2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Lead	<	U	10	2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Magnesium		U	3.7	2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Ortho-Phosphorus	<	U	2	2	VT	9228098
21	Burlington Bay	07/22/1992	1030	Potassium		U	1.3	2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Secchi Depth			5.6			9228098
21	Burlington Bay	07/22/1992	1030	Sodium		U	7.4	2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Total Ammonia		U	0.012	2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Total Kjeldahl Nitrogen		U	0.13	2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Total Nitrate-Nitrite		U	0.13	2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Total Nitrogen		U	0.44	2	VT	9228098
21	Burlington Bay	07/22/1992	1030	Total Organic Carbon		U	3.2	2	NY	9228098
21	Burlington Bay	07/22/1992	1030	Total Phosphorus		U	9	2	VT	9228098
21	Burlington Bay	07/22/1992	1030	Total Suspended Solids		U	0.1	2	VT	9228098
21	Burlington Bay	08/10/92	1030	Alkalinity		U	51.1	2	VT	9228130
21	Burlington Bay	08/10/92	1030	Chloride		U	11.3	2	VT	9228130
21	Burlington Bay	08/10/92	1030	Chlorophyll-a			3.84	12.6	NY	9228130
21	Burlington Bay	08/10/92	1030	Dissolved Inorganic Carbon		U	12	2	NY	9228130
21	Burlington Bay	08/10/92	1030	Dissolved Organic Carbon		U	4.5	2	NY	9228130
21	Burlington Bay	08/10/92	1030	Dissolved Phosphorus		U	7	2	VT	9228130
21	Burlington Bay	08/10/92	1030	Dissolved Silica		U	0.11	2	VT	9228130
21	Burlington Bay	08/10/92	1030	Iron		U	21	2	NY	9228130
21	Burlington Bay	08/10/92	1030	Lead	<	U	10	2	NY	9228130
21	Burlington Bay	08/10/92	1030	Magnesium		U	3.8	2	NY	9228130
21	Burlington Bay	08/10/92	1030	Ortho-Phosphorus		U	2	2	VT	9228130
21	Burlington Bay	08/10/92	1030	Potassium		U	1.4	2	NY	9228130
21	Burlington Bay	08/10/92	1030	Secchi Depth			6.3			9228130
21	Burlington Bay	08/10/92	1030	Sodium		U	7.6	2	NY	9228130
21	Burlington Bay	08/10/92	1030	Total Ammonia		U	0.012	2	NY	9228130
21	Burlington Bay	08/10/92	1030	Total Kjeldahl Nitrogen		U	0.25	2	NY	9228130
21	Burlington Bay	08/10/92	1030	Total Nitrate-Nitrite		U	0.12	2	NY	9228130
21	Burlington Bay	08/10/92	1030	Total Nitrogen		U	0.43	2	VT	9228130
21	Burlington Bay	08/10/92	1030	Total Organic Carbon		U	5.6	2	NY	9228130
21	Burlington Bay	08/10/92	1030	Total Phosphorus		U	11	2	VT	9228130
21	Burlington Bay	08/10/92	1030	Total Suspended Solids		U	0.1	2	VT	9228130
21	Burlington Bay	08/18/1992	1615	Alkalinity		H	50.3	14	VT	9228142
21	Burlington Bay	08/18/1992	1615	Chloride		H	11.1	14	VT	9228142
21	Burlington Bay	08/18/1992	1615	Dissolved Inorganic Carbon		H	13	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Dissolved Organic Carbon		H	3.3	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Dissolved Phosphorus		H	4	14	VT	9228142
21	Burlington Bay	08/18/1992	1615	Dissolved Phosphorus		H	4	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Dissolved Silica		H	0.2	14	VT	9228142
21	Burlington Bay	08/18/1992	1615	Iron		H	11	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Lead		H	10	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Magnesium		H	4.1	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Ortho-Phosphorus	<	H	1	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Potassium		H	1.3	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Sodium		H	8.1	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Total Ammonia		H	0.006	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Total Kjeldahl Nitrogen		H	0.13	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Total Nitrate-Nitrite		H	0.12	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Total Nitrogen		H	0.4	14	VT	9228142
21	Burlington Bay	08/18/1992	1615	Total Organic Carbon		H	6.2	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Total Phosphorus		H	7	14	NY	9228142
21	Burlington Bay	08/18/1992	1615	Total Phosphorus		H	8	14	VT	9228142
21	Burlington Bay	08/18/1992	1635	Alkalinity		E	50.9	COM	VT	9228143
21	Burlington Bay	08/18/1992	1635	Chloride		E	11.1	COM	VT	9228143
21	Burlington Bay	08/18/1992	1635	Chlorophyll-a			6.94	9.2	NY	9228143
21	Burlington Bay	08/18/1992	1635	Dissolved Inorganic Carbon		E	12	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Dissolved Organic Carbon		E	3.7	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Dissolved Phosphorus		E	4	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Dissolved Phosphorus		E	7	COM	VT	9228143
21	Burlington Bay	08/18/1992	1635	Dissolved Silica		E	0.12	COM	VT	9228143
21	Burlington Bay	08/18/1992	1635	Iron		E	11	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Lead	<	E	10	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Magnesium		E	4.1	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Ortho-Phosphorus		E	2	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Potassium		E	1.4	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Secchi Depth			4.6			9228143
21	Burlington Bay	08/18/1992	1635	Sodium		E	8.1	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Total Ammonia		E	0.008	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Total Kjeldahl Nitrogen		E	0.15	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Total Nitrate-Nitrite		E	0.06	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Total Nitrogen		E	0.39	COM	VT	9228143
21	Burlington Bay	08/18/1992	1635	Total Organic Carbon		E	5	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Total Phosphorus		E	9	COM	NY	9228143
21	Burlington Bay	08/18/1992	1635	Total Phosphorus		E	12	COM	VT	9228143
21	Burlington Bay	08/18/1992	1635	Total Suspended Solids		E	0.38	COM	VT	9228143
21	Burlington Bay	09/02/92	1615	Alkalinity		U	54.4	2	VT	9228167
21	Burlington Bay	09/02/92	1615	Chloride		U	12	2	VT	9228167
21	Burlington Bay	09/02/92	1615	Chlorophyll-a			6.94	8.4	NY	9228167
21	Burlington Bay	09/02/92	1615	Dissolved Inorganic Carbon		U	12	2	NY	9228167
21	Burlington Bay	09/02/92	1615	Dissolved Organic Carbon		U	3.7	2	NY	9228167
21	Burlington Bay	09/02/92	1615	Dissolved Phosphorus		U	5	2	VT	9228167
21	Burlington Bay	09/02/92	1615	Dissolved Silica		U	0.13	2	VT	9228167
21	Burlington Bay	09/02/92	1615	Iron	<	U	10	2	NY	9228167
21	Burlington Bay	09/02/92	1615	Lead	<	U	10	2	NY	9228167
21	Burlington Bay	09/02/92	1615	Magnesium		U	4.1	2	NY	9228167
21	Burlington Bay	09/02/92	1615	Ortho-Phosphorus		U	3	2	VT	9228167
21	Burlington Bay	09/02/92	1615	Potassium		U	1.4	2	NY	9228167
21	Burlington Bay	09/02/92	1615	Secchi Depth			4.2			9228167
21	Burlington Bay	09/02/92	1615	Sodium		U	8.1	2	NY	9228167
21	Burlington Bay	09/02/92	1615	Total Ammonia		U	0.013	2	NY	9228167
21	Burlington Bay	09/02/92	1615	Total Kjeldahl Nitrogen		U	0.33	2	NY	9228167
21	Burlington Bay	09/02/92	1615	Total Nitrate-Nitrite		U	0.07	2	NY	9228167
21	Burlington Bay	09/02/92	1615	Total Nitrogen		U	0.34	2	VT	9228167
21	Burlington Bay	09/02/92	1615	Total Organic Carbon		U	3.8	2	NY	9228167
21	Burlington Bay	09/02/92	1615	Total Phosphorus		U	11	2	VT	9228167
21	Burlington Bay	09/02/92	1615	Total Suspended Solids		U	0.67	2	VT	9228167
21	Burlington Bay	09/16/1992	1030	Alkalinity		U	51.5	2	VT	9228168
21	Burlington Bay	09/16/1992	1030	Chloride		U	11.6	2	VT	9228168
21	Burlington Bay	09/16/1992	1030	Chlorophyll-a			7.81	8.6	NY	9228168
21	Burlington Bay	09/16/1992	1030	Dissolved Inorganic Carbon		U	12	2	NY	9228168
21	Burlington Bay	09/16/1992	1030	Dissolved Organic Carbon		U	5	2	NY	9228168
21	Burlington Bay	09/16/1992	1030	Dissolved Phosphorus		U	5	2	VT	9228168
21	Burlington Bay	09/16/1992	1030	Dissolved Silica		U	0.1	2	VT	9228168
21	Burlington Bay	09/16/1992	1030	Iron		U	15	2	NY	9228168
21	Burlington Bay	09/16/1992	1030	Lead	<	U	10	2	NY	9228168
21	Burlington Bay	09/16/1992	1030	Magnesium		U	3.8	2	NY	9228168
21	Burlington Bay	09/16/1992	1030	Ortho-Phosphorus		U	2	2	VT	9228168
21	Burlington Bay	09/16/1992	1030	Potassium		U	1.5	2	NY	9228168
21	Burlington Bay	09/16/1992	1030	Secchi Depth			4.3			9228168
21	Burlington Bay	09/16/1992	1030	Sodium		U	7.7	2	NY	9228168
21	Burlington Bay	09/16/1992	1030	Total Ammonia		U	0.002	2	NY	9228168
21	Burlington Bay	09/16/1992	1030	Total Kjeldahl Nitrogen		U	0.19	2	NY	9228168
21	Burlington Bay	09/16/1992	1030	Total Nitrate-Nitrite		U	0.06	2	NY	9228168
21	Burlington Bay	09/16/1992	1030	Total Nitrogen		U	0.45	2	VT	9228168
21	Burlington Bay	09/16/1992	1030	Total Organic Carbon		U	7.5	2	NY	9228168
21	Burlington Bay	09/16/1992	1030	Total Phosphorus		U	10	2	VT	9228168
21	Burlington Bay	09/16/1992	1030	Total Suspended Solids		U	0.67	2	VT	9228168
21	Burlington Bay	10/01/92	1030	Alkalinity		U	51.5	2	VT	9228201
21	Burlington Bay	10/01/92	1030	Chloride		U	11.5	2	VT	9228201
21	Burlington Bay	10/01/92	1030	Dissolved Inorganic Carbon		U	12	2	NY	9228201
21	Burlington Bay	10/01/92	1030	Dissolved Organic Carbon		U	3.6	2	NY	9228201
21	Burlington Bay	10/01/92	1030	Dissolved Phosphorus		U	7	2	VT	9228201
21	Burlington Bay	10/01/92	1030	Dissolved Silica		U	0.28	2	VT	9228201
21	Burlington Bay	10/01/92	1030	Iron		U	22	2	NY	9228201
21	Burlington Bay	10/01/92	1030	Lead	<	U	10	2	NY	9228201
21	Burlington Bay	10/01/92	1030	Magnesium		U	4	2	NY	9228201
21	Burlington Bay	10/01/92	1030	Ortho-Phosphorus		U	2	2	VT	9228201
21	Burlington Bay	10/01/92	1030	Potassium		U	1.5	2	NY	9228201
21	Burlington Bay	10/01/92	1030	Secchi Depth			5			9228201
21	Burlington Bay	10/01/92	1030	Sodium		U	7.9	2	NY	9228201
21	Burlington Bay	10/01/92	1030	Total Ammonia		U	0.016	2	NY	9228201
21	Burlington Bay	10/01/92	1030	Total Kjeldahl Nitrogen		U	0.1	2	NY	9228201
21	Burlington Bay	10/01/92	1030	Total Nitrate-Nitrite		U	0.19	2	NY	9228201
21	Burlington Bay	10/01/92	1030	Total Nitrogen		U	0.37	2	VT	9228201
21	Burlington Bay	10/01/92	1030	Total Organic Carbon		U	7.2	2	NY	9228201
21	Burlington Bay	10/01/92	1030	Total Phosphorus		U	11	2	VT	9228201
21	Burlington Bay	10/01/92	1030	Total Suspended Solids		U	0.59	2	VT	9228201
21	Burlington Bay	10/14/1992	1430	Alkalinity		U	52.7	2	VT	9229083
21	Burlington Bay	10/14/1992	1430	Chloride		U	11.1	2	VT	9229083
21	Burlington Bay	10/14/1992	1430	Dissolved Inorganic Carbon		U	12.5	2	NY	9229083
21	Burlington Bay	10/14/1992	1430	Dissolved Organic Carbon		U	3.3	2	NY	9229083
21	Burlington Bay	10/14/1992	1430	Dissolved Phosphorus		U	6	2	VT	9229083
21	Burlington Bay	10/14/1992	1430	Dissolved Silica		U	0.23	2	VT	9229083
21	Burlington Bay	10/14/1992	1430	Iron		U	13	2	NY	9229083
21	Burlington Bay	10/14/1992	1430	Lead	<	U	10	2	NY	9229083
21	Burlington Bay	10/14/1992	1430	Magnesium		U	3.6	2	NY	9229083
21	Burlington Bay	10/14/1992	1430	Ortho-Phosphorus		U	3	2	VT	9229083
21	Burlington Bay	10/14/1992	1430	Potassium		U	1.4	2	NY	9229083
21	Burlington Bay	10/14/1992	1430	Secchi Depth			6.3			9229083
21	Burlington Bay	10/14/1992	1430	Sodium		U	7.4	2	NY	9229083
21	Burlington Bay	10/14/1992	1430	Total Ammonia		U	0.016	2	NY	9229083
21	Burlington Bay	10/14/1992	1430	Total Kjeldahl Nitrogen		U	0.14	2	NY	9229083
21	Burlington Bay	10/14/1992	1430	Total Nitrate-Nitrite		U	0.16	2	NY	9229083
21	Burlington Bay	10/14/1992	1430	Total Nitrogen		U	0.39	2	VT	9229083
21	Burlington Bay	10/14/1992	1430	Total Organic Carbon		U	3.1	2	NY	9229083
21	Burlington Bay	10/14/1992	1430	Total Phosphorus		U	14	2	VT	9229083
21	Burlington Bay	10/14/1992	1430	Total Suspended Solids		U	0.9	2	VT	9229083
21	Burlington Bay	11/09/92	1215	Alkalinity		U	56.3	2	VT	9229107
21	Burlington Bay	11/09/92	1215	Chloride		U	11.2	2	VT	9229107
21	Burlington Bay	11/09/92	1215	Chlorophyll-a			3.02	12.4	NY	9229107
21	Burlington Bay	11/09/92	1215	Conductivity		U	118	2	VT	9229107
21	Burlington Bay	11/09/92	1215	Dissolved Phosphorus		U	6	2	VT	9229107
21	Burlington Bay	11/09/92	1215	Dissolved Silica		U	0.61	2	VT	9229107
21	Burlington Bay	11/09/92	1215	Ortho-Phosphorus		U	5	2	VT	9229107
21	Burlington Bay	11/09/92	1215	pH		U	8.1	2	VT	9229107
21	Burlington Bay	11/09/92	1215	Secchi Depth			6.2			9229107
21	Burlington Bay	11/09/92	1215	Temperature			9.1	1		9229107
21	Burlington Bay	11/09/92	1215	Total Nitrogen		U	0.38	2	VT	9229107
21	Burlington Bay	11/09/92	1215	Total Phosphorus		U	11	2	VT	9229107
21	Burlington Bay	11/09/92	1215	Total Suspended Solids		U	0.77	2	VT	9229107
21	Burlington Bay	05/10/93	1225	Alkalinity		U	52.8	2	VT	9342081
21	Burlington Bay	05/10/93	1225	Chloride		U	12.6	2	VT	9342081
21	Burlington Bay	05/10/93	1225	Dissolved Organic Carbon		U	8.6	2	NY	9342081
21	Burlington Bay	05/10/93	1225	Dissolved Silica		U	1.2	2	VT	9342081
21	Burlington Bay	05/10/93	1225	Iron		U	59	2	NY	9342081
21	Burlington Bay	05/10/93	1225	Lead		U	25	2	NY	9342081
21	Burlington Bay	05/10/93	1225	Magnesium		U	3.8	2	NY	9342081
21	Burlington Bay	05/10/93	1225	pH		U	7.8	2	VT	9342081
21	Burlington Bay	05/10/93	1225	Potassium		U	1.3	2	NY	9342081
21	Burlington Bay	05/10/93	1225	Secchi Depth			3.6			9342081
21	Burlington Bay	05/10/93	1225	Sodium		U	7.6	2	NY	9342081
21	Burlington Bay	05/10/93	1225	Total Ammonia		U	0.02	2	NY	9342081
21	Burlington Bay	05/10/93	1225	Total Kjeldahl Nitrogen		U	0.21	2	NY	9342081
21	Burlington Bay	05/10/93	1225	Total Nitrate-Nitrite		U	0.25	2	NY	9342081
21	Burlington Bay	05/10/93	1225	Total Nitrate-Nitrite		U	0.22	2	VT	9342081
21	Burlington Bay	05/10/93	1225	Total Nitrogen		U	0.46	2	VT	9342081
21	Burlington Bay	05/10/93	1225	Total Organic Carbon		U	5.6	2	NY	9342081
21	Burlington Bay	05/10/93	1225	Total Phosphorus		U	20	2	VT	9342081
21	Burlington Bay	05/10/93	1225	Total Suspended Solids		U	1.6	2	VT	9342081
21	Burlington Bay	05/20/1993	1245	Alkalinity		U	56	2	VT	9342091
21	Burlington Bay	05/20/1993	1245	Chloride		U	11.4	2	VT	9342091
21	Burlington Bay	05/20/1993	1245	Chlorophyll-a			1.61	4	NY	9342091
21	Burlington Bay	05/20/1993	1245	Dissolved Organic Carbon		U	3.1	2	NY	9342091
21	Burlington Bay	05/20/1993	1245	Dissolved Phosphorus		U	8	2	VT	9342091
21	Burlington Bay	05/20/1993	1245	Dissolved Silica		U	1.52	2	VT	9342091
