StationID	Station	VisitDate	Time	Test	Symbol	Stratum	Result	Depth	Lab	FieldID
2	South Lake B	26/10/18	1250	Chlorophyll-a	<	U	0.5		unknown_replace_later	41512
2	South Lake B	17/09/18	1105	Chlorophyll-a	<	U	0.5	2	unknown_replace_later	42391
2	South Lake B	23/05/18	1351	Chlorophyll-a		U	12.6		unknown_replace_later	41312
2	South Lake B	06/06/18	1253	Chlorophyll-a		U	12.33		unknown_replace_later	41325
2	South Lake B	20/06/18	1253	Chlorophyll-a		U	4.02		unknown_replace_later	41350
2	South Lake B	13/07/18	1333	Chlorophyll-a		U	8.57		unknown_replace_later	41391
2	South Lake B	31/07/18	1355	Chlorophyll-a		U	5.82		unknown_replace_later	41414
2	South Lake B	14/08/18	1300	Chlorophyll-a		U	5.52		unknown_replace_later	41434
2	South Lake B	24/08/18	1440	Chlorophyll-a		U	6.25		unknown_replace_later	41460
2	South Lake B	20/09/18	1245	Chlorophyll-a		U	13.84	2	unknown_replace_later	41491
2	South Lake B	26/10/18	1245	Chlorophyll-a		U	4.4		unknown_replace_later	41511
2	South Lake B	17/09/18	1050	Chlorophyll-a		U	15.6	2	unknown_replace_later	42390
2	South Lake B	18/05/18	1050	Iron		U	167.356	2	unknown_replace_later	42135
2	South Lake B	06/07/18	1050	Iron		U	318.265	2	unknown_replace_later	42233
2	South Lake B	10/10/18	1045	Iron		U	764.62	2	unknown_replace_later	42410
2	South Lake B	18/05/18	1050	Magnesium		U	5.885	2	unknown_replace_later	42135
2	South Lake B	06/07/18	1050	Magnesium		U	7.413	2	unknown_replace_later	42233
2	South Lake B	10/10/18	1045	Magnesium		U	7.904	2	unknown_replace_later	42410
2	South Lake B	18/05/18	1050	Manganese		U	47.028	2	unknown_replace_later	42135
2	South Lake B	06/07/18	1050	Manganese		U	202.203	2	unknown_replace_later	42233
2	South Lake B	10/10/18	1045	Manganese		U	62.032	2	unknown_replace_later	42410
2	South Lake B	23/05/18	1341	Total Nitrogen		U	0.42		unknown_replace_later	41311
2	South Lake B	06/06/18	1247	Total Nitrogen		U	0.41		unknown_replace_later	41324
2	South Lake B	20/06/18	1244	Total Nitrogen		U	0.43		unknown_replace_later	41349
2	South Lake B	13/07/18	1326	Total Nitrogen		U	0.54		unknown_replace_later	41390
2	South Lake B	31/07/18	1350	Total Nitrogen		U	0.46		unknown_replace_later	41413
2	South Lake B	14/08/18	1250	Total Nitrogen		U	0.72		unknown_replace_later	41433
2	South Lake B	24/08/18	1425	Total Nitrogen		U	0.58		unknown_replace_later	41459
2	South Lake B	20/09/18	1230	Total Nitrogen		U	0.52	2	unknown_replace_later	41490
2	South Lake B	26/10/18	1240	Total Nitrogen		U	0.68		unknown_replace_later	41510
2	South Lake B	18/05/18	1050	Total Nitrogen		U	0.41	2	unknown_replace_later	42135
2	South Lake B	28/05/18	1040	Total Nitrogen		U	0.44	2	unknown_replace_later	42149
2	South Lake B	12/06/18	1120	Total Nitrogen		U	0.44	2	unknown_replace_later	42167
2	South Lake B	25/06/18	1045	Total Nitrogen		U	0.44	2	unknown_replace_later	42191
2	South Lake B	06/07/18	1050	Total Nitrogen		U	0.39	2	unknown_replace_later	42233
2	South Lake B	18/07/18	1040	Total Nitrogen		U	0.4		unknown_replace_later	42254
2	South Lake B	30/07/18	1100	Total Nitrogen		U	0.51	2	unknown_replace_later	42289
2	South Lake B	14/08/18	1050	Total Nitrogen		U	0.68	2	unknown_replace_later	42311
2	South Lake B	27/08/18	1045	Total Nitrogen		U	0.63	2	unknown_replace_later	42350
2	South Lake B	17/09/18	1040	Total Nitrogen		U	0.52	2	unknown_replace_later	42389
2	South Lake B	10/10/18	1045	Total Nitrogen		U	0.79	2	unknown_replace_later	42410
2	South Lake B	23/05/18	1400	Total Nitrogen	<	U	0.1		unknown_replace_later	41313
2	South Lake B	06/06/18	1300	Total Nitrogen	<	U	0.1		unknown_replace_later	41326
2	South Lake B	20/06/18	1300	Total Nitrogen	<	U	0.1		unknown_replace_later	41351
2	South Lake B	13/07/18	1345	Total Nitrogen	<	U	0.1		unknown_replace_later	41392
2	South Lake B	31/07/18	1400	Total Nitrogen	<	U	0.1		unknown_replace_later	41415
2	South Lake B	24/08/18	1455	Total Nitrogen	<	U	0.1		unknown_replace_later	41461
2	South Lake B	20/09/18	1250	Total Nitrogen	<	U	0.1	2	unknown_replace_later	41492
